dia,hora,velocidade,latitude,longitude,altitude,satelites,xg,yg,zg,x,y,z
90915,19405600,14.91,-7.06552,-34.84226,8.40,8,-0.96,-0.36,0.38,-1520,-1848,-1794
90915,19405700,19.93,-7.06556,-34.84225,8.40,8,-0.89,-0.16,0.43,-1520,-1848,-1794
90915,19405700,19.93,-7.06556,-34.84225,8.40,8,-0.81,-0.13,0.30,-1520,-1848,-1794
90915,19405700,19.93,-7.06556,-34.84225,8.90,8,-0.81,-0.23,0.41,-1520,-1848,-1794
90915,19405700,19.93,-7.06556,-34.84225,8.90,8,-0.90,-0.18,0.47,-1520,-1848,-1794
90915,19405700,19.93,-7.06556,-34.84225,8.90,8,-0.89,-0.14,0.42,-1520,-1848,-1794
90915,19405700,19.93,-7.06556,-34.84225,8.90,8,-0.74,-0.03,0.39,-1520,-1848,-1794
90915,19405700,19.93,-7.06556,-34.84225,8.90,8,-0.77,-0.14,0.35,-1520,-1848,-1794
90915,19405800,22.08,-7.06562,-34.84224,8.90,8,-0.74,-0.07,0.55,-1520,-1848,-1794
90915,19405800,22.08,-7.06562,-34.84224,8.90,8,-0.93,-0.18,0.54,-1520,-1848,-1794
90915,19405800,22.08,-7.06562,-34.84224,9.50,8,-1.01,0.15,0.41,-1520,-1848,-1794
90915,19405800,22.08,-7.06562,-34.84224,9.50,8,-0.83,-0.09,0.43,-1520,-1848,-1794
90915,19405800,22.08,-7.06562,-34.84224,9.50,8,-1.00,0.18,0.48,-1520,-1848,-1794
90915,19405800,22.08,-7.06562,-34.84224,9.50,8,-1.06,-0.09,0.53,-1520,-1848,-1794
90915,19405800,22.08,-7.06562,-34.84224,9.50,8,-0.71,-0.04,0.27,-1520,-1848,-1794
90915,19405800,22.08,-7.06562,-34.84224,9.50,8,-0.88,0.14,0.46,-1520,-1848,-1794
90915,19405900,25.30,-7.06567,-34.84222,9.50,8,-0.84,0.11,0.45,-1520,-1848,-1794
90915,19405900,25.30,-7.06567,-34.84222,9.50,8,-0.93,-0.06,0.40,-1520,-1848,-1794
90915,19405900,25.30,-7.06567,-34.84222,9.30,7,-0.80,-0.21,0.36,-1520,-1848,-1794
90915,19405900,25.30,-7.06567,-34.84222,9.30,7,-0.93,0.07,0.39,-1520,-1848,-1794
90915,19405900,25.30,-7.06567,-34.84222,9.30,7,-1.04,0.10,0.50,-1520,-1848,-1794
90915,19405900,25.30,-7.06567,-34.84222,9.30,7,-0.93,-0.09,0.36,-1520,-1848,-1794
90915,19405900,25.30,-7.06567,-34.84222,9.30,7,-0.78,-0.17,0.32,-1520,-1848,-1794
90915,19410000,25.15,-7.06573,-34.84219,9.30,7,-0.95,-0.05,0.34,-1520,-1848,-1794
90915,19410000,25.15,-7.06573,-34.84219,9.30,7,-0.90,0.00,0.38,-1520,-1848,-1794
90915,19410000,25.15,-7.06573,-34.84219,9.70,7,-1.00,-0.42,0.48,-1520,-1848,-1794
90915,19410000,25.15,-7.06573,-34.84219,9.70,7,-0.97,-0.27,0.36,-1520,-1848,-1794
90915,19410000,25.15,-7.06573,-34.84219,9.70,7,-0.53,-0.52,0.14,-1520,-1848,-1794
90915,19410000,25.15,-7.06573,-34.84219,9.70,7,-0.65,-0.48,0.33,-1520,-1848,-1794
90915,19410000,25.15,-7.06573,-34.84219,9.70,7,-1.12,-0.09,0.31,-1520,-1848,-1794
90915,19410000,25.15,-7.06573,-34.84219,9.70,7,-0.87,-0.32,0.53,-1520,-1848,-1794
90915,19410100,21.78,-7.06578,-34.84216,9.70,7,-0.92,-0.34,0.41,-1520,-1848,-1794
90915,19410100,21.78,-7.06578,-34.84216,9.70,7,-1.34,0.35,0.85,-1520,-1848,-1794
90915,19410100,21.78,-7.06578,-34.84216,11.40,6,-0.78,-0.23,0.32,-1520,-1848,-1794
90915,19410100,21.78,-7.06578,-34.84216,11.40,6,-0.74,-0.18,0.36,-1520,-1848,-1794
90915,19410100,21.78,-7.06578,-34.84216,11.40,6,-1.14,0.18,0.52,-1520,-1848,-1794
90915,19410100,21.78,-7.06578,-34.84216,11.40,6,-0.97,0.01,0.26,-1520,-1848,-1794
90915,19410100,21.78,-7.06578,-34.84216,11.40,6,-0.80,-0.35,0.35,-1520,-1848,-1794
90915,19410100,21.78,-7.06578,-34.84216,11.40,6,-0.93,0.02,0.46,-1520,-1848,-1794
90915,19410200,23.87,-7.06584,-34.84214,11.40,6,-0.91,-0.11,0.32,-1520,-1848,-1794
90915,19410200,23.87,-7.06584,-34.84214,11.40,6,-1.01,-0.09,0.34,-1520,-1848,-1794
90915,19410200,23.87,-7.06584,-34.84214,12.50,7,-0.59,-0.49,0.19,-1520,-1848,-1794
90915,19410200,23.87,-7.06584,-34.84214,12.50,7,-0.49,-0.53,0.21,-1520,-1848,-1794
90915,19410200,23.87,-7.06584,-34.84214,12.50,7,-1.07,-0.05,0.34,-1520,-1848,-1794
90915,19410200,23.87,-7.06584,-34.84214,12.50,7,-1.22,-0.09,0.63,-1520,-1848,-1794
90915,19410200,23.87,-7.06584,-34.84214,12.50,7,-1.27,-0.11,0.12,-1520,-1848,-1794
90915,19410300,23.96,-7.06590,-34.84212,12.50,7,-0.66,-0.66,0.23,-1520,-1848,-1794
90915,19410300,23.96,-7.06590,-34.84212,12.50,7,-0.84,-0.20,0.32,-1520,-1848,-1794
90915,19410300,23.96,-7.06590,-34.84212,13.70,7,-0.71,-0.45,0.01,-1520,-1848,-1794
90915,19410300,23.96,-7.06590,-34.84212,13.70,7,-0.87,-0.23,0.26,-1520,-1848,-1794
90915,19410300,23.96,-7.06590,-34.84212,13.70,7,-0.98,-0.13,0.06,-1520,-1848,-1794
90915,19410300,23.96,-7.06590,-34.84212,13.70,7,-0.96,-0.21,0.33,-1520,-1848,-1794
90915,19410300,23.96,-7.06590,-34.84212,13.70,7,-0.95,-0.21,0.18,-1520,-1848,-1794
90915,19410400,22.59,-7.06596,-34.84211,13.70,7,-0.85,-0.20,0.15,-1520,-1848,-1794
90915,19410400,22.59,-7.06596,-34.84211,13.70,7,-0.95,-0.24,0.41,-1520,-1848,-1794
90915,19410400,22.59,-7.06596,-34.84211,12.60,7,-0.77,-0.24,0.24,-1520,-1848,-1794
90915,19410400,22.59,-7.06596,-34.84211,12.60,7,-1.11,-0.33,0.20,-1520,-1848,-1794
90915,19410400,22.59,-7.06596,-34.84211,12.60,7,-0.94,-0.13,0.20,-1520,-1848,-1794
90915,19410400,22.59,-7.06596,-34.84211,12.60,7,-0.67,-0.37,0.36,-1520,-1848,-1794
90915,19410400,22.59,-7.06596,-34.84211,12.60,7,-0.95,-0.28,0.48,-1520,-1848,-1794
90915,19410400,22.59,-7.06596,-34.84211,12.60,7,-0.93,-0.19,0.22,-1520,-1848,-1794
90915,19410500,16.61,-7.06600,-34.84209,12.60,7,-0.84,-0.17,0.14,-1520,-1848,-1794
90915,19410500,16.61,-7.06600,-34.84209,12.60,7,-0.73,-0.11,0.15,-1520,-1848,-1794
90915,19410500,16.61,-7.06600,-34.84209,11.90,8,-1.11,-0.19,0.35,-1520,-1848,-1794
90915,19410500,16.61,-7.06600,-34.84209,11.90,8,-1.22,-0.29,0.46,-1520,-1848,-1794
90915,19410500,16.61,-7.06600,-34.84209,11.90,8,-0.66,0.03,0.52,-1520,-1848,-1794
90915,19410500,16.61,-7.06600,-34.84209,11.90,8,-0.72,-0.07,0.29,-1520,-1848,-1794
90915,19410500,16.61,-7.06600,-34.84209,11.90,8,-0.84,-0.21,0.36,-1520,-1848,-1794
90915,19410600,10.13,-7.06603,-34.84209,11.90,8,-0.99,-0.23,0.27,-1520,-1848,-1794
90915,19410600,10.13,-7.06603,-34.84209,11.90,8,-0.98,-0.23,0.33,-1520,-1848,-1794
90915,19410600,10.13,-7.06603,-34.84209,11.80,8,-0.87,-0.16,0.21,-1520,-1848,-1794
90915,19410600,10.13,-7.06603,-34.84209,11.80,8,-0.82,-0.17,0.34,-1520,-1848,-1794
90915,19410600,10.13,-7.06603,-34.84209,11.80,8,-0.77,-0.20,0.56,-1520,-1848,-1794
90915,19410600,10.13,-7.06603,-34.84209,11.80,8,-0.60,-0.13,0.66,-1520,-1848,-1794
90915,19410600,10.13,-7.06603,-34.84209,11.80,8,-0.85,0.00,0.32,-1520,-1848,-1794
90915,19410600,10.13,-7.06603,-34.84209,11.80,8,-1.08,-0.11,0.24,-1520,-1848,-1794
90915,19410700,10.11,-7.06606,-34.84208,11.80,8,-0.88,-0.21,0.39,-1520,-1848,-1794
90915,19410700,10.11,-7.06606,-34.84208,11.80,8,-0.86,-0.14,0.50,-1520,-1848,-1794
90915,19410700,10.11,-7.06606,-34.84208,11.70,8,-0.96,-0.18,0.42,-1520,-1848,-1794
90915,19410700,10.11,-7.06606,-34.84208,11.70,8,-0.88,-0.13,0.30,-1520,-1848,-1794
90915,19410700,10.11,-7.06606,-34.84208,11.70,8,-0.89,-0.14,0.31,-1520,-1848,-1794
90915,19410700,10.11,-7.06606,-34.84208,11.70,8,-0.83,-0.18,0.41,-1520,-1848,-1794
90915,19410700,10.11,-7.06606,-34.84208,11.70,8,-0.91,-0.18,0.38,-1520,-1848,-1794
90915,19410800,14.26,-7.06609,-34.84207,11.70,8,-0.93,-0.26,0.37,-1520,-1848,-1794
90915,19410800,14.26,-7.06609,-34.84207,11.70,8,-0.89,-0.26,0.38,-1520,-1848,-1794
90915,19410800,14.26,-7.06609,-34.84207,12.20,8,-0.64,-0.15,0.46,-1520,-1848,-1794
90915,19410800,14.26,-7.06609,-34.84207,12.20,8,-0.72,-0.20,0.45,-1520,-1848,-1794
90915,19410800,14.26,-7.06609,-34.84207,12.20,8,-0.99,-0.17,0.35,-1520,-1848,-1794
90915,19410800,14.26,-7.06609,-34.84207,12.20,8,-0.91,-0.18,0.25,-1520,-1848,-1794
90915,19410800,14.26,-7.06609,-34.84207,12.20,8,-0.84,-0.16,0.38,-1520,-1848,-1794
90915,19410900,19.41,-7.06613,-34.84206,12.20,8,-0.83,-0.24,0.42,-1520,-1848,-1794
90915,19410900,19.41,-7.06613,-34.84206,12.20,8,-0.88,-0.20,0.46,-1520,-1848,-1794
90915,19410900,19.41,-7.06613,-34.84206,13.10,8,-0.88,-0.06,0.36,-1520,-1848,-1794
90915,19410900,19.41,-7.06613,-34.84206,13.10,8,-0.82,-0.08,0.30,-1520,-1848,-1794
90915,19410900,19.41,-7.06613,-34.84206,13.10,8,-0.85,-0.07,0.40,-1520,-1848,-1794
90915,19410900,19.41,-7.06613,-34.84206,13.10,8,-0.93,-0.18,0.37,-1520,-1848,-1794
90915,19410900,19.41,-7.06613,-34.84206,13.10,8,-0.93,-0.14,0.33,-1520,-1848,-1794
90915,19410900,19.41,-7.06613,-34.84206,13.10,8,-0.84,-0.16,0.34,-1520,-1848,-1794
90915,19411000,21.00,-7.06619,-34.84203,13.10,8,-0.89,-0.15,0.32,-1520,-1848,-1794
90915,19411000,21.00,-7.06619,-34.84203,13.10,8,-0.78,-0.19,0.37,-1520,-1848,-1794
90915,19411000,21.00,-7.06619,-34.84203,16.10,8,-0.91,-0.18,0.36,-1520,-1848,-1794
90915,19411000,21.00,-7.06619,-34.84203,16.10,8,-0.86,-0.24,0.43,-1520,-1848,-1794
90915,19411000,21.00,-7.06619,-34.84203,16.10,8,-0.84,-0.21,0.39,-1520,-1848,-1794
90915,19411000,21.00,-7.06619,-34.84203,16.10,8,-0.86,-0.24,0.47,-1520,-1848,-1794
90915,19411000,21.00,-7.06619,-34.84203,16.10,8,-0.77,-0.24,0.39,-1520,-1848,-1794
90915,19411000,21.00,-7.06619,-34.84203,16.10,8,-0.80,-0.22,0.34,-1520,-1848,-1794
90915,19411100,19.65,-7.06623,-34.84203,16.10,8,-0.86,-0.23,0.36,-1520,-1848,-1794
90915,19411100,19.65,-7.06623,-34.84203,16.10,8,-0.89,-0.22,0.41,-1520,-1848,-1794
90915,19411100,19.65,-7.06623,-34.84203,14.70,6,-0.84,-0.11,0.45,-1520,-1848,-1794
90915,19411100,19.65,-7.06623,-34.84203,14.70,6,-0.80,0.00,0.43,-1520,-1848,-1794
90915,19411100,19.65,-7.06623,-34.84203,14.70,6,-0.76,-0.13,0.38,-1520,-1848,-1794
90915,19411100,19.65,-7.06623,-34.84203,14.70,6,-0.80,-0.29,0.40,-1520,-1848,-1794
90915,19411100,19.65,-7.06623,-34.84203,14.70,6,-0.89,-0.23,0.35,-1520,-1848,-1794
90915,19411200,16.11,-7.06627,-34.84201,14.70,6,-0.83,-0.25,0.37,-1520,-1848,-1794
90915,19411200,16.11,-7.06627,-34.84201,14.70,6,-0.80,-0.29,0.38,-1520,-1848,-1794
90915,19411200,16.11,-7.06627,-34.84201,13.80,8,-0.91,-0.25,0.40,-1520,-1848,-1794
90915,19411200,16.11,-7.06627,-34.84201,13.80,8,-0.87,-0.20,0.38,-1520,-1848,-1794
90915,19411200,16.11,-7.06627,-34.84201,13.80,8,-0.82,-0.21,0.35,-1520,-1848,-1794
90915,19411200,16.11,-7.06627,-34.84201,13.80,8,-0.81,-0.24,0.36,-1520,-1848,-1794
90915,19411200,16.11,-7.06627,-34.84201,13.80,8,-0.88,-0.23,0.38,-1520,-1848,-1794
90915,19411200,16.11,-7.06627,-34.84201,13.80,8,-0.85,-0.25,0.35,-1520,-1848,-1794
90915,19411300,11.83,-7.06630,-34.84199,13.80,8,-0.83,-0.28,0.35,-1520,-1848,-1794
90915,19411300,11.83,-7.06630,-34.84199,13.80,8,-0.80,-0.34,0.32,-1520,-1848,-1794
90915,19411300,11.83,-7.06630,-34.84199,14.30,8,-0.90,-0.10,0.41,-1520,-1848,-1794
90915,19411300,11.83,-7.06630,-34.84199,14.30,8,-0.77,-0.16,0.35,-1520,-1848,-1794
90915,19411300,11.83,-7.06630,-34.84199,14.30,8,-0.91,-0.14,0.42,-1520,-1848,-1794
90915,19411300,11.83,-7.06630,-34.84199,14.30,8,-0.84,-0.17,0.37,-1520,-1848,-1794
90915,19411300,11.83,-7.06630,-34.84199,14.30,8,-0.89,-0.15,0.41,-1520,-1848,-1794
90915,19411400,8.74,-7.06631,-34.84197,14.30,8,-0.86,-0.17,0.38,-1520,-1848,-1794
90915,19411400,8.74,-7.06631,-34.84197,14.30,8,-0.83,-0.16,0.36,-1520,-1848,-1794
90915,19411400,8.74,-7.06631,-34.84197,13.40,8,-0.83,-0.18,0.38,-1520,-1848,-1794
90915,19411400,8.74,-7.06631,-34.84197,13.40,8,-0.84,-0.17,0.36,-1520,-1848,-1794
90915,19411400,8.74,-7.06631,-34.84197,13.40,8,-0.88,-0.14,0.39,-1520,-1848,-1794
90915,19411400,8.74,-7.06631,-34.84197,13.40,8,-0.86,-0.16,0.39,-1520,-1848,-1794
90915,19411400,8.74,-7.06631,-34.84197,13.40,8,-0.86,-0.16,0.38,-1520,-1848,-1794
90915,19411500,7.28,-7.06632,-34.84196,13.40,8,-0.83,-0.16,0.37,-1520,-1848,-1794
90915,19411500,7.28,-7.06632,-34.84196,13.40,8,-0.85,-0.16,0.41,-1520,-1848,-1794
90915,19411500,7.28,-7.06632,-34.84196,12.30,8,-0.86,-0.16,0.40,-1520,-1848,-1794
90915,19411500,7.28,-7.06632,-34.84196,12.30,8,-0.84,-0.17,0.38,-1520,-1848,-1794
90915,19411500,7.28,-7.06632,-34.84196,12.30,8,-0.90,-0.14,0.42,-1520,-1848,-1794
90915,19411500,7.28,-7.06632,-34.84196,12.30,8,-0.82,-0.16,0.36,-1520,-1848,-1794
90915,19411500,7.28,-7.06632,-34.84196,12.30,8,-0.84,-0.17,0.37,-1520,-1848,-1794
90915,19411500,7.28,-7.06632,-34.84196,12.30,8,-0.84,-0.16,0.41,-1520,-1848,-1794
90915,19411600,7.07,-7.06632,-34.84195,12.30,8,-0.82,-0.17,0.36,-1520,-1848,-1794
90915,19411600,7.07,-7.06632,-34.84195,12.30,8,-0.91,-0.16,0.41,-1520,-1848,-1794
90915,19411600,7.07,-7.06632,-34.84195,11.50,8,-0.91,-0.14,0.41,-1520,-1848,-1794
90915,19411600,7.07,-7.06632,-34.84195,11.50,8,-0.83,-0.18,0.36,-1520,-1848,-1794
90915,19411600,7.07,-7.06632,-34.84195,11.50,8,-0.88,-0.16,0.40,-1520,-1848,-1794
90915,19411600,7.07,-7.06632,-34.84195,11.50,8,-0.84,-0.16,0.38,-1520,-1848,-1794
90915,19411600,7.07,-7.06632,-34.84195,11.50,8,-0.83,-0.16,0.37,-1520,-1848,-1794
90915,19411700,7.82,-7.06631,-34.84193,11.50,8,-0.88,-0.15,0.41,-1520,-1848,-1794
90915,19411700,7.82,-7.06631,-34.84193,11.50,8,-0.86,-0.16,0.38,-1520,-1848,-1794
90915,19411700,7.82,-7.06631,-34.84193,10.30,8,-0.87,-0.16,0.38,-1520,-1848,-1794
90915,19411700,7.82,-7.06631,-34.84193,10.30,8,-0.84,-0.16,0.38,-1520,-1848,-1794
90915,19411700,7.82,-7.06631,-34.84193,10.30,8,-0.86,-0.16,0.36,-1520,-1848,-1794
90915,19411700,7.82,-7.06631,-34.84193,10.30,8,-0.88,-0.14,0.40,-1520,-1848,-1794
90915,19411700,7.82,-7.06631,-34.84193,10.30,8,-0.84,-0.17,0.36,-1520,-1848,-1794
90915,19411700,7.82,-7.06631,-34.84193,10.30,8,-0.84,-0.17,0.37,-1520,-1848,-1794
90915,19411800,6.43,-7.06630,-34.84192,10.30,8,-0.84,-0.16,0.38,-1520,-1848,-1794
90915,19411800,6.43,-7.06630,-34.84192,10.30,8,-0.86,-0.16,0.38,-1520,-1848,-1794
90915,19411800,6.43,-7.06630,-34.84192,10.00,8,-0.87,-0.16,0.38,-1520,-1848,-1794
90915,19411800,6.43,-7.06630,-34.84192,10.00,8,-0.84,-0.17,0.38,-1520,-1848,-1794
90915,19411800,6.43,-7.06630,-34.84192,10.00,8,-0.89,-0.13,0.39,-1520,-1848,-1794
90915,19411800,6.43,-7.06630,-34.84192,10.00,8,-0.83,-0.18,0.38,-1520,-1848,-1794
90915,19411800,6.43,-7.06630,-34.84192,10.00,8,-0.85,-0.16,0.41,-1520,-1848,-1794
90915,19411900,6.63,-7.06629,-34.84191,10.00,8,-0.83,-0.16,0.36,-1520,-1848,-1794
90915,19411900,6.63,-7.06629,-34.84191,10.00,8,-0.90,-0.14,0.42,-1520,-1848,-1794
90915,19411900,6.63,-7.06629,-34.84191,9.50,8,-0.85,-0.14,0.39,-1520,-1848,-1794
90915,19411900,6.63,-7.06629,-34.84191,9.50,8,-0.83,-0.16,0.37,-1520,-1848,-1794
90915,19411900,6.63,-7.06629,-34.84191,9.50,8,-0.88,-0.15,0.40,-1520,-1848,-1794
90915,19411900,6.63,-7.06629,-34.84191,9.50,8,-0.83,-0.16,0.37,-1520,-1848,-1794
90915,19411900,6.63,-7.06629,-34.84191,9.50,8,-0.87,-0.17,0.39,-1520,-1848,-1794
90915,19412000,4.82,-7.06628,-34.84191,9.50,8,-0.85,-0.14,0.38,-1520,-1848,-1794
90915,19412000,4.82,-7.06628,-34.84191,9.50,8,-0.89,-0.15,0.41,-1520,-1848,-1794
90915,19412000,4.82,-7.06628,-34.84191,9.10,8,-0.89,-0.16,0.41,-1520,-1848,-1794
90915,19412000,4.82,-7.06628,-34.84191,9.10,8,-0.83,-0.16,0.37,-1520,-1848,-1794
90915,19412000,4.82,-7.06628,-34.84191,9.10,8,-0.87,-0.15,0.39,-1520,-1848,-1794
90915,19412000,4.82,-7.06628,-34.84191,9.10,8,-0.87,-0.15,0.39,-1520,-1848,-1794
90915,19412000,4.82,-7.06628,-34.84191,9.10,8,-0.84,-0.16,0.38,-1520,-1848,-1794
90915,19412000,4.82,-7.06628,-34.84191,9.10,8,-0.84,-0.16,0.38,-1520,-1848,-1794
0,0,0.00,0.00000,0.00000,0.00,0,-0.91,-0.14,0.42,-1520,-1848,-1794
90915,19412400,0.35,-7.06626,-34.84190,0.00,0,-0.82,-0.17,0.35,-1520,-1848,-1794
90915,19412400,0.35,-7.06626,-34.84190,0.00,0,-0.82,-0.17,0.36,-1520,-1848,-1794
90915,19412400,0.35,-7.06626,-34.84190,7.20,7,-0.82,-0.17,0.36,-1520,-1848,-1794
